SEDE,FACULTAD,NOMBRE_MUNI_VIVE,PROGRAMA,PROB_RIESGO,DECIL_RIESGO
CARMENVI,FACULTAD DE CIENCIAS ECONOMICAS,RETIRO,DESARROLLO TERRITORIAL- CARMEN DE VIBORAL,0.5792,9
SEGOVIA,FACULTAD NACIONAL DE SALUD PUBLICA,SEGOVIA,TECNOLOGIA EN ADMINISTRACION DE SERVICIOS DE SALUD-SEGOVIA,0.5789,9
MEDELLIN,FACULTAD DE CIENCIAS AGRARIAS,CACERES,TECNOLOGIA EN GESTION DE INSUMOS AGROPECUARIOS,0.5788,9
CARMENVI,FACULTAD DE CIENCIAS FARMACEUTICAS Y ALIMENTARIAS,PUERTO TRIUNFO,TECNOLOGIA EN REGENCIA DE FARMACIA - CARMEN DE VIBORAL,0.5781,9
MEDELLIN,FACULTAD DE INGENIERIA,CAREPA,INGENIERIA INDUSTRIAL REGION,0.5779,9
CAREPA,FACULTAD DE INGENIERIA,CAREPA,INGENIERIA AGROINDUSTRIAL-URABA,0.5777,9
CARMENVI,FACULTAD DE CIENCIAS FARMACEUTICAS Y ALIMENTARIAS,LA CEJA,INGENIERIA DE ALIMENTOS - CARMEN DE VIBORAL,0.5777,9
APARTADO,FACULTAD DE COMUNICACIONES Y FILOLOGIA,APARTADO,COMUNICACION SOCIAL - PERIODISMO APARTADO,0.5766,9
CARMENVI,FACULTAD DE CIENCIAS EXACTAS Y NATURALES,MARINILLA,MATEMATICAS - CARMEN DE VIBORAL,0.5764,9
MEDELLIN,FACULTAD DE CIENCIAS AGRARIAS,CIMITARRA,TECNOLOGIA EN GESTION DE INSUMOS AGROPECUARIOS,0.5755,9
MEDELLIN,FACULTAD DE CIENCIAS AGRARIAS,MEDELLIN,TECNOLOGIA EN GESTION DE INSUMOS AGROPECUARIOS,0.5745,9
CAREPA,FACULTAD DE INGENIERIA,CHIGORODO,INGENIERIA BIOQUIMICA-URABA,0.5744,9
CAREPA,FACULTAD DE CIENCIAS AGRARIAS,CHIGORODO,INGENIERIA AGROPECUARIA-CAREPA,0.5734,9
CAREPA,FACULTAD DE CIENCIAS AGRARIAS,CHIGORODO,INGENIERIA AGROPECUARIA-CAREPA,0.573,9
CARMENVI,FACULTAD DE EDUCACION,EL CARMEN DE VIBORAL,LICENCIATURA EN EDUCACION INFANTIL-CARMEN DE VIBORAL,0.573,9
MEDELLIN,FACULTAD DE CIENCIAS AGRARIAS,CAUCASIA,TECNOLOGIA EN GESTION DE INSUMOS AGROPECUARIOS,0.5722,9
CARMENVI,INSTITUTO UNIVERSITARIO DE EDUCACION FISICA Y DEPORTES,EL PENOL,LICENCIATURA EN EDUCACION FISICA - CARMEN DE VIBORAL,0.572,9
CARMENVI,FACULTAD DE CIENCIAS FARMACEUTICAS Y ALIMENTARIAS,RIONEGRO,INGENIERIA DE ALIMENTOS - CARMEN DE VIBORAL,0.5719,9
APARTADO,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA CIVIL-APARTADO,0.5717,9
TURBO,FACULTAD DE EDUCACION,TURBO,LICENCIATURA EN EDUCACION INFANTIL-TURBO,0.5709,9
CAREPA,FACULTAD DE CIENCIAS AGRARIAS,CHIGORODO,INGENIERIA AGROPECUARIA-CAREPA,0.5704,9
APARTADO,FACULTAD DE INGENIERIA,CAREPA,INGENIERIA SANITARIA-APARTADO,0.5702,9
CARMENVI,FACULTAD DE COMUNICACIONES Y FILOLOGIA,MARINILLA,FILOLOGIA HISPANICA-CARMEN DE VIBORAL,0.5701,9
TURBO,FACULTAD DE CIENCIAS EXACTAS Y NATURALES,TURBO,OCEANOGRAFIA - TURBO,0.5698,9
TURBO,FACULTAD DE EDUCACION,TURBO,LICENCIATURA EN EDUCACION INFANTIL-TURBO,0.5698,9
CAUCASIA,FACULTAD DE CIENCIAS AGRARIAS,CACERES,INGENIERIA AGROPECUARIA - CAUCASIA,0.5694,9
TURBO,FACULTAD DE CIENCIAS EXACTAS Y NATURALES,TURBO,ECOLOGIA DE ZONAS COSTERAS - TURBO,0.5688,9
CARMENVI,ESCUELA DE MICROBIOLOGIA,LA CEJA,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL-CARMEN DE VIBORAL,0.5688,9
CARMENVI,FACULTAD DE CIENCIAS EXACTAS Y NATURALES,MARINILLA,BIOLOGIA - CARMEN DE VIBORAL,0.5687,9
CARMENVI,FACULTAD DE EDUCACION,LA CEJA,LICENCIATURA EN CIENCIAS SOCIALES-CARMEN DE VIBORAL,0.5686,9
TURBO,FACULTAD DE INGENIERIA,MEDELLIN,INGENIERIA OCEANOGRAFICA - TURBO,0.5684,9
CARMENVI,FACULTAD DE EDUCACION,RIONEGRO,LICENCIATURA EN CIENCIAS NATURALES-CARMEN DE VIBORAL,0.5684,9
APARTADO,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA CIVIL-APARTADO,0.5682,9
MEDELLIN,FACULTAD DE CIENCIAS AGRARIAS,DABEIBA,TECNOLOGIA EN GESTION DE INSUMOS AGROPECUARIOS,0.5678,9
CAREPA,FACULTAD DE CIENCIAS AGRARIAS,CAREPA,INGENIERIA AGROPECUARIA-CAREPA,0.5671,9
SEGOVIA,FACULTAD NACIONAL DE SALUD PUBLICA,SEGOVIA,ADMINISTRACION AMBIENTAL Y SANITARIA- SEGOVIA,0.5665,9
ANDES,INSTITUTO UNIVERSITARIO DE EDUCACION FISICA Y DEPORTES,ANDES,ENTRENAMIENTO DEPORTIVO - ANDES,0.5665,9
CARMENVI,FACULTAD DE CIENCIAS EXACTAS Y NATURALES,EL CARMEN DE VIBORAL,BIOLOGIA - CARMEN DE VIBORAL,0.5661,9
MEDELLIN,FACULTAD DE CIENCIAS AGRARIAS,ANDES,TECNOLOGIA EN GESTION DE INSUMOS AGROPECUARIOS,0.5658,9
CAUCASIA,FACULTAD DE CIENCIAS ECONOMICAS,CAUCASIA,CONTADURIA PUBLICA- CAUCASIA,0.5658,9
CARMENVI,FACULTAD NACIONAL DE SALUD PUBLICA,EL CARMEN DE VIBORAL,ADMINISTRACION AMBIENTAL Y SANITARIA-CARMEN DE VIBORAL,0.5656,9
CAREPA,FACULTAD DE INGENIERIA,MUTATA,INGENIERIA AGROINDUSTRIAL-URABA,0.5651,9
MEDELLIN,FACULTAD DE CIENCIAS AGRARIAS,PUERTO BERRIO,TECNOLOGIA EN GESTION DE INSUMOS AGROPECUARIOS,0.5651,9
MEDELLIN,FACULTAD DE CIENCIAS AGRARIAS,TURBO,TECNOLOGIA EN GESTION DE INSUMOS AGROPECUARIOS,0.5644,9
CAUCASIA,FACULTAD DE CIENCIAS ECONOMICAS,CAUCASIA,CONTADURIA PUBLICA- CAUCASIA,0.5637,9
TURBO,FACULTAD DE EDUCACION,TURBO,LICENCIATURA EN CIENCIAS NATURALES-TURBO,0.5634,9
CARMENVI,ESCUELA DE MICROBIOLOGIA,LA CEJA,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL-CARMEN DE VIBORAL,0.5634,9
CAREPA,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA BIOQUIMICA-URABA,0.5633,9
MEDELLIN,FACULTAD DE CIENCIAS AGRARIAS,LA APARTADA,TECNOLOGIA EN GESTION DE INSUMOS AGROPECUARIOS,0.563,9
CAREPA,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA BIOQUIMICA-URABA,0.5625,9
MEDELLIN,FACULTAD DE INGENIERIA,NECOCLI,INGENIERIA DE SISTEMAS - REGION,0.5624,9
MEDELLIN,FACULTAD DE INGENIERIA,CHIGORODO,INGENIERIA AMBIENTAL REGION,0.5622,9
MEDELLIN,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA DE SISTEMAS - REGION,0.5611,9
CARMENVI,FACULTAD DE CIENCIAS EXACTAS Y NATURALES,LA CEJA,BIOLOGIA - CARMEN DE VIBORAL,0.5611,9
MEDELLIN,FACULTAD DE CIENCIAS AGRARIAS,ANDES,TECNOLOGIA EN GESTION DE INSUMOS AGROPECUARIOS,0.5608,9
TURBO,FACULTAD DE CIENCIAS EXACTAS Y NATURALES,ACANDI,ECOLOGIA DE ZONAS COSTERAS - TURBO,0.5595,9
CARMENVI,FACULTAD DE EDUCACION,GUARNE,LICENCIATURA EN CIENCIAS SOCIALES-CARMEN DE VIBORAL,0.5592,9
CAREPA,FACULTAD DE INGENIERIA,CAREPA,INGENIERIA AGROINDUSTRIAL-URABA,0.5589,9
APARTADO,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA CIVIL-APARTADO,0.5588,9
CAREPA,FACULTAD DE INGENIERIA,NECOCLI,INGENIERIA BIOQUIMICA-URABA,0.5584,9
CAUCASIA,FACULTAD DE CIENCIAS ECONOMICAS,LA APARTADA,ADMINISTRACION DE EMPRESAS - CAUCASIA,0.5583,9
ANDES,FACULTAD DE DERECHO Y CIENCIAS POLITICAS,ANDES,DERECHO - ANDES,0.5581,9
CAUCASIA,FACULTAD DE CIENCIAS AGRARIAS,CAUCASIA,INGENIERIA AGROPECUARIA - CAUCASIA,0.558,9
CAUCASIA,FACULTAD NACIONAL DE SALUD PUBLICA,CAUCASIA,ADMINISTRACION EN SALUD-CAUCASIA,0.5576,9
TURBO,FACULTAD DE INGENIERIA,TURBO,INGENIERIA OCEANOGRAFICA - TURBO,0.557,9
CARMENVI,FACULTAD DE CIENCIAS AGRARIAS,LA CEJA,INGENIERIA AGROPECUARIA - CARMEN DE VIBORAL,0.5569,9
APARTADO,FACULTAD DE INGENIERIA,TURBO,INGENIERIA CIVIL-APARTADO,0.5568,9
CAUCASIA,FACULTAD DE EDUCACION,CAUCASIA,LICENCIATURA EN MATEMATICAS-CAUCASIA,0.5563,9
MEDELLIN,FACULTAD DE INGENIERIA,CHIGORODO,INGENIERIA INDUSTRIAL REGION,0.5563,9
CARMENVI,FACULTAD DE CIENCIAS AGRARIAS,RIONEGRO,INGENIERIA AGROPECUARIA - CARMEN DE VIBORAL,0.5556,9
MEDELLIN,FACULTAD DE INGENIERIA,MEDELLIN,INGENIERIA DE SISTEMAS - REGION,0.555,9
ANDES,FACULTAD DE DERECHO Y CIENCIAS POLITICAS,JARDIN,DERECHO - ANDES,0.5546,9
ANDES,INSTITUTO UNIVERSITARIO DE EDUCACION FISICA Y DEPORTES,ANDES,ENTRENAMIENTO DEPORTIVO - ANDES,0.5542,9
CAUCASIA,FACULTAD NACIONAL DE SALUD PUBLICA,CAUCASIA,ADMINISTRACION EN SALUD-CAUCASIA,0.554,9
MEDELLIN,FACULTAD DE CIENCIAS AGRARIAS,YARUMAL,TECNOLOGIA EN GESTION DE INSUMOS AGROPECUARIOS,0.5539,9
CAUCASIA,FACULTAD DE EDUCACION,CAUCASIA,LICENCIATURA EN EDUCACION INFANTIL - CAUCASIA,0.5533,9
TURBO,FACULTAD DE EDUCACION,CAREPA,LICENCIATURA EN EDUCACION INFANTIL-TURBO,0.5533,9
CAUCASIA,FACULTAD DE CIENCIAS AGRARIAS,NECHI,INGENIERIA AGROPECUARIA - CAUCASIA,0.5532,9
TURBO,FACULTAD DE CIENCIAS EXACTAS Y NATURALES,APARTADO,OCEANOGRAFIA - TURBO,0.5531,9
CARMENVI,FACULTAD DE EDUCACION,RIONEGRO,LICENCIATURA EN EDUCACION INFANTIL-CARMEN DE VIBORAL,0.5527,9
ANDES,ESCUELA DE MICROBIOLOGIA,ANDES,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL-ANDES,0.5526,9
CAREPA,FACULTAD DE CIENCIAS AGRARIAS,APARTADO,INGENIERIA AGROPECUARIA-CAREPA,0.5524,9
MEDELLIN,FACULTAD DE CIENCIAS AGRARIAS,SAN JERONIMO,TECNOLOGIA EN GESTION DE INSUMOS AGROPECUARIOS,0.5518,9
CARMENVI,FACULTAD DE EDUCACION,MARINILLA,LICENCIATURA EN CIENCIAS SOCIALES-CARMEN DE VIBORAL,0.5518,9
APARTADO,FACULTAD DE INGENIERIA,CHIGORODO,INGENIERIA SANITARIA-APARTADO,0.5517,9
CARMENVI,FACULTAD DE CIENCIAS ECONOMICAS,RIONEGRO,DESARROLLO TERRITORIAL- CARMEN DE VIBORAL,0.5515,9
CAUCASIA,FACULTAD DE EDUCACION,CAUCASIA,LICENCIATURA EN MATEMATICAS-CAUCASIA,0.551,9
P-BERRIO,FACULTAD DE DERECHO Y CIENCIAS POLITICAS,PUERTO BERRIO,DERECHO - PUERTO BERRIO,0.5509,9
APARTADO,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA CIVIL-APARTADO,0.5506,9
CAREPA,FACULTAD DE CIENCIAS AGRARIAS,APARTADO,INGENIERIA AGROPECUARIA-CAREPA,0.5505,9
CAUCASIA,FACULTAD NACIONAL DE SALUD PUBLICA,CAUCASIA,ADMINISTRACION EN SALUD-CAUCASIA,0.5503,9
TURBO,FACULTAD DE INGENIERIA,TURBO,INGENIERIA OCEANOGRAFICA - TURBO,0.5499,9
CAREPA,FACULTAD DE INGENIERIA,CAREPA,INGENIERIA AGROINDUSTRIAL-URABA,0.5499,9
APARTADO,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA CIVIL-APARTADO,0.5497,9
CAUCASIA,FACULTAD DE EDUCACION,CACERES,LICENCIATURA EN MATEMATICAS-CAUCASIA,0.5496,9
APARTADO,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA SANITARIA-APARTADO,0.5496,9
CAREPA,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA BIOQUIMICA-URABA,0.5491,9
CAREPA,FACULTAD DE INGENIERIA,CAREPA,INGENIERIA AGROINDUSTRIAL-URABA,0.5491,9
CAREPA,FACULTAD DE CIENCIAS AGRARIAS,APARTADO,INGENIERIA AGROPECUARIA-CAREPA,0.5489,9
APARTADO,FACULTAD DE INGENIERIA,TURBO,INGENIERIA CIVIL-APARTADO,0.5489,9
CAUCASIA,FACULTAD DE CIENCIAS AGRARIAS,CAUCASIA,INGENIERIA AGROPECUARIA - CAUCASIA,0.5485,9
CAUCASIA,FACULTAD DE EDUCACION,CAUCASIA,LICENCIATURA EN EDUCACION INFANTIL - CAUCASIA,0.5483,9
CARMENVI,FACULTAD DE EDUCACION,MARINILLA,LICENCIATURA EN EDUCACION INFANTIL-CARMEN DE VIBORAL,0.5475,9
CAREPA,FACULTAD DE CIENCIAS AGRARIAS,CHIGORODO,INGENIERIA AGROPECUARIA-CAREPA,0.5473,9
TURBO,FACULTAD DE EDUCACION,CHIGORODO,LICENCIATURA EN EDUCACION INFANTIL-TURBO,0.5473,9
TURBO,FACULTAD DE INGENIERIA,TURBO,INGENIERIA OCEANOGRAFICA - TURBO,0.547,9
TURBO,FACULTAD DE CIENCIAS EXACTAS Y NATURALES,TURBO,ECOLOGIA DE ZONAS COSTERAS - TURBO,0.5467,9
STAFEANT,FACULTAD DE EDUCACION,MEDELLIN,LICENCIATURA EN CIENCIAS NATURALES - SANTA FE DE ANTIOQUIA,0.5466,9
CARMENVI,FACULTAD DE CIENCIAS AGRARIAS,SONSON,INGENIERIA AGROPECUARIA - CARMEN DE VIBORAL,0.5461,9
CARMENVI,FACULTAD DE ARTES,LA CEJA,LICENCIATURA EN ARTES PLASTICAS - CARMEN DE VIBORAL,0.5453,9
TURBO,FACULTAD DE CIENCIAS EXACTAS Y NATURALES,CAREPA,ECOLOGIA DE ZONAS COSTERAS - TURBO,0.5448,9
CAREPA,FACULTAD DE CIENCIAS AGRARIAS,APARTADO,INGENIERIA AGROPECUARIA-CAREPA,0.5448,9
ANDES,FACULTAD DE CIENCIAS EXACTAS Y NATURALES,VENECIA,BIOLOGIA - ANDES,0.5436,9
CAREPA,FACULTAD DE CIENCIAS AGRARIAS,APARTADO,INGENIERIA AGROPECUARIA-CAREPA,0.5436,9
CAREPA,FACULTAD DE CIENCIAS AGRARIAS,CAREPA,INGENIERIA AGROPECUARIA-CAREPA,0.5436,9
CARMENVI,FACULTAD DE ARTES,RIONEGRO,LICENCIATURA EN ARTES PLASTICAS - CARMEN DE VIBORAL,0.5434,9
MEDELLIN,FACULTAD DE CIENCIAS AGRARIAS,YOLOMBO,TECNOLOGIA EN GESTION DE INSUMOS AGROPECUARIOS,0.543,9
CAREPA,FACULTAD DE CIENCIAS EXACTAS Y NATURALES,PUEBLO NUEVO,BIOLOGIA- CAREPA,0.5427,9
TURBO,FACULTAD DE EDUCACION,TURBO,LICENCIATURA EN EDUCACION INFANTIL-TURBO,0.5427,9
MEDELLIN,FACULTAD DE CIENCIAS AGRARIAS,TURBO,TECNOLOGIA EN GESTION DE INSUMOS AGROPECUARIOS,0.5424,9
CAREPA,FACULTAD DE CIENCIAS AGRARIAS,CHIGORODO,INGENIERIA AGROPECUARIA-CAREPA,0.5423,9
CAREPA,FACULTAD DE CIENCIAS AGRARIAS,CAREPA,INGENIERIA AGROPECUARIA-CAREPA,0.5423,9
CAREPA,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA BIOQUIMICA-URABA,0.5422,9
SEGOVIA,INSTITUTO UNIVERSITARIO DE EDUCACION FISICA Y DEPORTES,SEGOVIA,LICENCIATURA EN EDUCACION FISICA - SEGOVIA,0.5413,9
TURBO,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA OCEANOGRAFICA - TURBO,0.5408,9
ANDES,INSTITUTO UNIVERSITARIO DE EDUCACION FISICA Y DEPORTES,JARDIN,ENTRENAMIENTO DEPORTIVO - ANDES,0.5408,9
CARMENVI,FACULTAD DE CIENCIAS FARMACEUTICAS Y ALIMENTARIAS,GUARNE,TECNOLOGIA EN REGENCIA DE FARMACIA - CARMEN DE VIBORAL,0.5407,9
APARTADO,ESCUELA DE MICROBIOLOGIA,APARTADO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL-URABA (APARTADO),0.5406,9
CAREPA,FACULTAD DE CIENCIAS AGRARIAS,CAREPA,INGENIERIA AGROPECUARIA-CAREPA,0.5405,9
CAUCASIA,FACULTAD DE DERECHO Y CIENCIAS POLITICAS,CACERES,DERECHO - CAUCASIA,0.54,9
CAUCASIA,FACULTAD DE EDUCACION,CAUCASIA,LICENCIATURA EN MATEMATICAS-CAUCASIA,0.5397,9
CARMENVI,FACULTAD DE CIENCIAS AGRARIAS,PUERTO TRIUNFO,INGENIERIA AGROPECUARIA - CARMEN DE VIBORAL,0.5397,9
CARMENVI,FACULTAD DE CIENCIAS AGRARIAS,MEDELLIN,INGENIERIA AGROPECUARIA - CARMEN DE VIBORAL,0.5389,9
TURBO,FACULTAD DE EDUCACION,TURBO,LICENCIATURA EN EDUCACION INFANTIL-TURBO,0.5385,9
CAREPA,FACULTAD DE INGENIERIA,CAREPA,INGENIERIA AGROINDUSTRIAL-URABA,0.5383,9
ANDES,INSTITUTO UNIVERSITARIO DE EDUCACION FISICA Y DEPORTES,ANDES,ENTRENAMIENTO DEPORTIVO - ANDES,0.5382,9
TURBO,FACULTAD DE EDUCACION,TURBO,LICENCIATURA EN EDUCACION INFANTIL-TURBO,0.5381,9
CARMENVI,FACULTAD DE CIENCIAS FARMACEUTICAS Y ALIMENTARIAS,EL SANTUARIO,CIENCIAS CULINARIAS - CARMEN DE VIBORAL,0.5375,9
TURBO,FACULTAD DE EDUCACION,TURBO,LICENCIATURA EN CIENCIAS NATURALES-TURBO,0.5372,9
TURBO,FACULTAD DE EDUCACION,TURBO,LICENCIATURA EN EDUCACION INFANTIL-TURBO,0.5362,9
MEDELLIN,FACULTAD DE CIENCIAS AGRARIAS,CACERES,TECNOLOGIA EN GESTION DE INSUMOS AGROPECUARIOS,0.536,9
CAUCASIA,FACULTAD DE EDUCACION,CAUCASIA,LICENCIATURA EN MATEMATICAS-CAUCASIA,0.5356,9
TURBO,FACULTAD DE EDUCACION,TURBO,LICENCIATURA EN EDUCACION INFANTIL-TURBO,0.5355,9
CARMENVI,INSTITUTO UNIVERSITARIO DE EDUCACION FISICA Y DEPORTES,LA UNION,LICENCIATURA EN EDUCACION FISICA - CARMEN DE VIBORAL,0.5351,9
APARTADO,FACULTAD DE INGENIERIA,TURBO,INGENIERIA CIVIL-APARTADO,0.5351,9
TURBO,FACULTAD DE CIENCIAS EXACTAS Y NATURALES,TURBO,ECOLOGIA DE ZONAS COSTERAS - TURBO,0.535,9
P-BERRIO,FACULTAD DE DERECHO Y CIENCIAS POLITICAS,PUERTO BERRIO,DERECHO - PUERTO BERRIO,0.5348,9
TURBO,FACULTAD DE EDUCACION,TURBO,LICENCIATURA EN EDUCACION INFANTIL-TURBO,0.5347,9
TURBO,FACULTAD DE EDUCACION,TURBO,LICENCIATURA EN EDUCACION INFANTIL-TURBO,0.5333,9
TURBO,FACULTAD DE EDUCACION,APARTADO,LICENCIATURA EN FISICA - TURBO,0.5331,9
MEDELLIN,FACULTAD DE CIENCIAS AGRARIAS,MEDELLIN,TECNOLOGIA EN GESTION DE INSUMOS AGROPECUARIOS,0.5327,9
P-BERRIO,FACULTAD DE DERECHO Y CIENCIAS POLITICAS,PUERTO BERRIO,DERECHO - PUERTO BERRIO,0.5325,9
TURBO,FACULTAD DE EDUCACION,TURBO,LICENCIATURA EN EDUCACION INFANTIL-TURBO,0.5318,9
CARMENVI,FACULTAD DE CIENCIAS ECONOMICAS,RIONEGRO,DESARROLLO TERRITORIAL- CARMEN DE VIBORAL,0.5318,9
ANDES,INSTITUTO UNIVERSITARIO DE EDUCACION FISICA Y DEPORTES,ANDES,ENTRENAMIENTO DEPORTIVO - ANDES,0.5316,9
CAREPA,FACULTAD DE CIENCIAS EXACTAS Y NATURALES,APARTADO,BIOLOGIA- CAREPA,0.5314,9
SEGOVIA,INSTITUTO UNIVERSITARIO DE EDUCACION FISICA Y DEPORTES,SEGOVIA,LICENCIATURA EN EDUCACION FISICA - SEGOVIA,0.5309,9
MEDELLIN,FACULTAD DE CIENCIAS AGRARIAS,TURBO,TECNOLOGIA EN GESTION DE INSUMOS AGROPECUARIOS,0.5306,9
TURBO,FACULTAD DE EDUCACION,TURBO,LICENCIATURA EN EDUCACION INFANTIL-TURBO,0.5306,9
CARMENVI,FACULTAD DE CIENCIAS FARMACEUTICAS Y ALIMENTARIAS,EL SANTUARIO,CIENCIAS CULINARIAS - CARMEN DE VIBORAL,0.5305,9
TURBO,FACULTAD DE EDUCACION,TURBO,LICENCIATURA EN EDUCACION INFANTIL-TURBO,0.5304,9
AMALFI,FACULTAD DE EDUCACION,AMALFI,LICENCIATURA EN CIENCIAS NATURALES - AMALFI,0.5302,9
TURBO,FACULTAD DE CIENCIAS ECONOMICAS,TURBO,DESARROLLO TERRITORIAL- TURBO,0.5301,9
TURBO,FACULTAD DE CIENCIAS ECONOMICAS,TURBO,DESARROLLO TERRITORIAL- TURBO,0.53,9
CARMENVI,FACULTAD DE EDUCACION,RIONEGRO,LICENCIATURA EN CIENCIAS SOCIALES-CARMEN DE VIBORAL,0.5299,9
CARMENVI,FACULTAD DE EDUCACION,LA CEJA,LICENCIATURA EN CIENCIAS SOCIALES-CARMEN DE VIBORAL,0.5298,9
APARTADO,FACULTAD DE INGENIERIA,BELLO,INGENIERIA CIVIL-APARTADO,0.5291,9
MEDELLIN,FACULTAD DE CIENCIAS AGRARIAS,JARDIN,TECNOLOGIA EN GESTION DE INSUMOS AGROPECUARIOS,0.529,9
P-BERRIO,FACULTAD DE EDUCACION,PUERTO BERRIO,LICENCIATURA EN MATEMATICAS - PUERTO BERRIO,0.5289,9
CARMENVI,FACULTAD DE ARTES,EL CARMEN DE VIBORAL,LICENCIATURA EN ARTES PLASTICAS - CARMEN DE VIBORAL,0.5269,9
CARMENVI,FACULTAD DE CIENCIAS ECONOMICAS,LA CEJA,DESARROLLO TERRITORIAL- CARMEN DE VIBORAL,0.5267,9
CARMENVI,FACULTAD DE CIENCIAS FARMACEUTICAS Y ALIMENTARIAS,EL CARMEN DE VIBORAL,TECNOLOGIA EN REGENCIA DE FARMACIA - CARMEN DE VIBORAL,0.5263,9
TURBO,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA OCEANOGRAFICA - TURBO,0.5261,9
CAREPA,ESCUELA DE IDIOMAS,TURBO,LICENCIATURA EN LENGUAS EXTRANJERAS CON ENFASIS EN INGLES - CAREPA,0.526,9
ANDES,FACULTAD DE CIENCIAS EXACTAS Y NATURALES,ANDES,BIOLOGIA - ANDES,0.5259,9
MEDELLIN,FACULTAD DE CIENCIAS AGRARIAS,PUERTO BERRIO,TECNOLOGIA EN GESTION DE INSUMOS AGROPECUARIOS,0.5258,9
CARMENVI,FACULTAD DE EDUCACION,LA CEJA,LICENCIATURA EN EDUCACION ESPECIAL - CARMEN DE VIBORAL,0.5255,9
CAUCASIA,FACULTAD DE CIENCIAS ECONOMICAS,ZARAGOZA,GESTION EN ECOLOGIA Y TURISMO - CAUCASIA,0.5253,9
CAUCASIA,FACULTAD NACIONAL DE SALUD PUBLICA,SAN BENITO ABAD,ADMINISTRACION EN SALUD-CAUCASIA,0.5249,9
CAREPA,FACULTAD DE CIENCIAS AGRARIAS,APARTADO,INGENIERIA AGROPECUARIA-CAREPA,0.5247,9
CAUCASIA,FACULTAD DE CIENCIAS ECONOMICAS,CACERES,ADMINISTRACION DE EMPRESAS - CAUCASIA,0.5247,9
YARUMAL,FACULTAD DE ARTES,YARUMAL,GESTION CULTURAL - YARUMAL,0.5239,9
CARMENVI,FACULTAD DE ARTES,GUARNE,LICENCIATURA EN DANZA -CARMEN DE VIBORAL,0.5237,9
APARTADO,ESCUELA DE MICROBIOLOGIA,APARTADO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL-URABA (APARTADO),0.5237,9
CAREPA,ESCUELA DE IDIOMAS,APARTADO,LICENCIATURA EN LENGUAS EXTRANJERAS CON ENFASIS EN INGLES - CAREPA,0.5233,9
CAUCASIA,FACULTAD DE CIENCIAS AGRARIAS,ZARAGOZA,INGENIERIA AGROPECUARIA - CAUCASIA,0.5233,9
MEDELLIN,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA INDUSTRIAL REGION,0.5226,9
CARMENVI,FACULTAD DE EDUCACION,EL CARMEN DE VIBORAL,LICENCIATURA EN LITERATURA Y LENGUA CASTELLANA-CV,0.5225,9
CARMENVI,FACULTAD DE CIENCIAS EXACTAS Y NATURALES,LA CEJA,BIOLOGIA - CARMEN DE VIBORAL,0.5221,9
MEDELLIN,FACULTAD DE CIENCIAS AGRARIAS,ARBOLETES,TECNOLOGIA EN GESTION DE INSUMOS AGROPECUARIOS,0.5217,9
AMALFI,FACULTAD DE EDUCACION,AMALFI,PEDAGOGIA EN RURALIDAD Y PAZ- AMALFI,0.5216,9
TURBO,FACULTAD DE CIENCIAS FARMACEUTICAS Y ALIMENTARIAS,TURBO,TECNOLOGIA EN REGENCIA DE FARMACIA - TURBO,0.5211,9
TURBO,FACULTAD DE CIENCIAS EXACTAS Y NATURALES,TURBO,ECOLOGIA DE ZONAS COSTERAS - TURBO,0.5211,9
AMALFI,FACULTAD DE CIENCIAS ECONOMICAS,AMALFI,GESTION EN ECOLOGIA Y TURISMO - AMALFI,0.5204,9
MEDELLIN,FACULTAD DE CIENCIAS AGRARIAS,CAUCASIA,TECNOLOGIA EN GESTION DE INSUMOS AGROPECUARIOS,0.5198,9
CARMENVI,FACULTAD DE CIENCIAS ECONOMICAS,LA CEJA,ADMINISTRACION DE EMPRESAS - CARMEN DE VIBORAL,0.5196,9
CARMENVI,FACULTAD DE CIENCIAS AGRARIAS,EL CARMEN DE VIBORAL,INGENIERIA AGROPECUARIA - CARMEN DE VIBORAL,0.5189,9
CAUCASIA,FACULTAD DE CIENCIAS FARMACEUTICAS Y ALIMENTARIAS,CAUCASIA,TECNOLOGIA EN REGENCIA DE FARMACIA - CAUCASIA,0.5189,9
